mp_id,full_name,club,mandate_status,district_number,category,count,url
046,Tadeusz Chrzan,PiS,aktywny,22,Pytania w sprawach bieżących:,14,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=046&Typ=PYT&Czyb=T
047,Alicja Chybicka,KO,aktywny,3,"Interpelacje, którym nadano bieg:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=047&Typ=INT&Czyb=T
047,Alicja Chybicka,KO,aktywny,3,"Zapytania, którym nadano bieg:",6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=047&Typ=ZAP&Czyb=T
047,Alicja Chybicka,KO,aktywny,3,Pytania w sprawach bieżących:,21,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=047&Typ=PYT&Czyb=T
047,Alicja Chybicka,KO,aktywny,3,Oświadczenia:,5,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=047&view=8
048,Anna Ewa Cicholska,PiS,aktywny,16,"Interpelacje, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=048&Typ=INT&Czyb=T
048,Anna Ewa Cicholska,PiS,aktywny,16,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=048&Typ=PYT&Czyb=T
048,Anna Ewa Cicholska,PiS,aktywny,16,Oświadczenia:,23,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=048&view=8
049,Janusz Cichoń,KO,aktywny,35,"Interpelacje, którym nadano bieg:",36,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=049&Typ=INT&Czyb=T
049,Janusz Cichoń,KO,aktywny,35,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=049&Typ=ZAP&Czyb=T
049,Janusz Cichoń,KO,aktywny,35,Pytania w sprawach bieżących:,7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=049&Typ=PYT&Czyb=T
050,Krzysztof Ciecióra,PiS,aktywny,10,"Interpelacje, którym nadano bieg:",49,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=050&Typ=INT&Czyb=T
050,Krzysztof Ciecióra,PiS,aktywny,10,"Zapytania, którym nadano bieg:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=050&Typ=ZAP&Czyb=T
050,Krzysztof Ciecióra,PiS,aktywny,10,Pytania w sprawach bieżących:,15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=050&Typ=PYT&Czyb=T
050,Krzysztof Ciecióra,PiS,aktywny,10,Oświadczenia:,16,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=050&view=8
051,Janusz Cieszyński,PiS,aktywny,35,"Interpelacje, którym nadano bieg:",203,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=051&Typ=INT&Czyb=T
051,Janusz Cieszyński,PiS,aktywny,35,"Interpelacje, którym nie nadano biegu:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=051&Typ=INT&Czyb=N
051,Janusz Cieszyński,PiS,aktywny,35,"Zapytania, którym nadano bieg:",8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=051&Typ=ZAP&Czyb=T
051,Janusz Cieszyński,PiS,aktywny,35,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=051&Typ=PYT&Czyb=T
052,Michał Cieślak,PiS,aktywny,33,"Interpelacje, którym nadano bieg:",60,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=052&Typ=INT&Czyb=T
052,Michał Cieślak,PiS,aktywny,33,"Interpelacje, którym nie nadano biegu:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=052&Typ=INT&Czyb=N
052,Michał Cieślak,PiS,aktywny,33,"Zapytania, którym nadano bieg:",9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=052&Typ=ZAP&Czyb=T
052,Michał Cieślak,PiS,aktywny,33,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=052&Typ=PYT&Czyb=T
052,Michał Cieślak,PiS,aktywny,33,Oświadczenia:,7,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=052&view=8
053,Żaneta Cwalina-Śliwowska,Polska2050-TD,aktywny,18,"Interpelacje, którym nadano bieg:",35,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=053&Typ=INT&Czyb=T
053,Żaneta Cwalina-Śliwowska,Polska2050-TD,aktywny,18,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=053&Typ=ZAP&Czyb=T
053,Żaneta Cwalina-Śliwowska,Polska2050-TD,aktywny,18,Pytania w sprawach bieżących:,37,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=053&Typ=PYT&Czyb=T
055,Witold Wojciech Czarnecki,PiS,aktywny,37,Pytania w sprawach bieżących:,15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=055&Typ=PYT&Czyb=T
056,Przemysław Czarnek,PiS,aktywny,6,"Interpelacje, którym nadano bieg:",6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=056&Typ=INT&Czyb=T
056,Przemysław Czarnek,PiS,aktywny,6,Pytania w sprawach bieżących:,11,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=056&Typ=PYT&Czyb=T
057,Arkadiusz Czartoryski,PiS,aktywny,18,"Interpelacje, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=057&Typ=INT&Czyb=T
057,Arkadiusz Czartoryski,PiS,aktywny,18,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=057&Typ=ZAP&Czyb=T
057,Arkadiusz Czartoryski,PiS,aktywny,18,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=057&view=8
058,Włodzimierz Czarzasty,Lewica,aktywny,32,"Interpelacje, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=058&Typ=INT&Czyb=T
058,Włodzimierz Czarzasty,Lewica,aktywny,32,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=058&Typ=ZAP&Czyb=T
058,Włodzimierz Czarzasty,Lewica,aktywny,32,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=058&Typ=PYT&Czyb=T
059,Jacek Czerniak,Lewica,aktywny,6,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=059&view=8
060,Zofia Czernow,KO,aktywny,1,"Interpelacje, którym nadano bieg:",50,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=060&Typ=INT&Czyb=T
060,Zofia Czernow,KO,aktywny,1,"Zapytania, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=060&Typ=ZAP&Czyb=T
060,Zofia Czernow,KO,aktywny,1,Pytania w sprawach bieżących:,18,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=060&Typ=PYT&Czyb=T
060,Zofia Czernow,KO,aktywny,1,Oświadczenia:,7,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=060&view=8
061,Anita Czerwińska,PiS,aktywny,20,"Interpelacje, którym nadano bieg:",69,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=061&Typ=INT&Czyb=T
061,Anita Czerwińska,PiS,aktywny,20,"Zapytania, którym nadano bieg:",14,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=061&Typ=ZAP&Czyb=T
061,Anita Czerwińska,PiS,aktywny,20,"Zapytania, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=061&Typ=ZAP&Czyb=N
061,Anita Czerwińska,PiS,aktywny,20,Pytania w sprawach bieżących:,10,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=061&Typ=PYT&Czyb=T
062,Katarzyna Czochara,PiS,aktywny,21,"Interpelacje, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=062&Typ=INT&Czyb=T
062,Katarzyna Czochara,PiS,aktywny,21,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=062&Typ=ZAP&Czyb=T
062,Katarzyna Czochara,PiS,aktywny,21,Pytania w sprawach bieżących:,6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=062&Typ=PYT&Czyb=T
062,Katarzyna Czochara,PiS,aktywny,21,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=062&view=8
063,Sławomir Ćwik,Polska2050-TD,aktywny,7,"Interpelacje, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=063&Typ=INT&Czyb=T
063,Sławomir Ćwik,Polska2050-TD,aktywny,7,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=063&Typ=INT&Czyb=N
063,Sławomir Ćwik,Polska2050-TD,aktywny,7,Pytania w sprawach bieżących:,37,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=063&Typ=PYT&Czyb=T
063,Sławomir Ćwik,Polska2050-TD,aktywny,7,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=063&view=8
064,Władysław Dajczak,PiS,aktywny,8,"Interpelacje, którym nadano bieg:",8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=064&Typ=INT&Czyb=T
064,Władysław Dajczak,PiS,aktywny,8,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=064&Typ=ZAP&Czyb=T
064,Władysław Dajczak,PiS,aktywny,8,Pytania w sprawach bieżących:,9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=064&Typ=PYT&Czyb=T
064,Władysław Dajczak,PiS,aktywny,8,Oświadczenia:,23,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=064&view=8
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,"Interpelacje, którym nadano bieg:",181,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=065&Typ=INT&Czyb=T
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=065&Typ=INT&Czyb=N
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,"Zapytania, którym nadano bieg:",55,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=065&Typ=ZAP&Czyb=T
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,"Zapytania, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=065&Typ=ZAP&Czyb=N
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,Pytania w sprawach bieżących:,11,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=065&Typ=PYT&Czyb=T
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,Oświadczenia:,44,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=065&view=8
066,Zbigniew Dolata,PiS,aktywny,37,"Interpelacje, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=066&Typ=INT&Czyb=T
066,Zbigniew Dolata,PiS,aktywny,37,Pytania w sprawach bieżących:,7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=066&Typ=PYT&Czyb=T
066,Zbigniew Dolata,PiS,aktywny,37,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=066&view=8
067,Barbara Dolniak,KO,aktywny,32,"Interpelacje, którym nadano bieg:",85,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=067&Typ=INT&Czyb=T
067,Barbara Dolniak,KO,aktywny,32,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=067&Typ=INT&Czyb=N
067,Barbara Dolniak,KO,aktywny,32,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=067&Typ=PYT&Czyb=T
067,Barbara Dolniak,KO,aktywny,32,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=067&view=8
069,Bartłomiej Dorywalski,PiS,aktywny,33,"Interpelacje, którym nadano bieg:",27,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=069&Typ=INT&Czyb=T
069,Bartłomiej Dorywalski,PiS,aktywny,33,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=069&Typ=PYT&Czyb=T
069,Bartłomiej Dorywalski,PiS,aktywny,33,Oświadczenia:,32,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=069&view=8
070,Robert Dowhan,KO,aktywny,8,"Interpelacje, którym nadano bieg:",10,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=070&Typ=INT&Czyb=T
070,Robert Dowhan,KO,aktywny,8,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=070&Typ=ZAP&Czyb=T
070,Robert Dowhan,KO,aktywny,8,Pytania w sprawach bieżących:,7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=070&Typ=PYT&Czyb=T
070,Robert Dowhan,KO,aktywny,8,Oświadczenia:,3,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=070&view=8
071,Przemysław Drabek,PiS,aktywny,27,"Interpelacje, którym nadano bieg:",144,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=071&Typ=INT&Czyb=T
071,Przemysław Drabek,PiS,aktywny,27,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=071&Typ=INT&Czyb=N
071,Przemysław Drabek,PiS,aktywny,27,"Zapytania, którym nadano bieg:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=071&Typ=ZAP&Czyb=T
071,Przemysław Drabek,PiS,aktywny,27,Pytania w sprawach bieżących:,6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=071&Typ=PYT&Czyb=T
072,Elżbieta Duda,PiS,aktywny,13,"Interpelacje, którym nadano bieg:",14,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=072&Typ=INT&Czyb=T
072,Elżbieta Duda,PiS,aktywny,13,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=072&Typ=ZAP&Czyb=T
072,Elżbieta Duda,PiS,aktywny,13,Pytania w sprawach bieżących:,13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=072&Typ=PYT&Czyb=T
074,Adam Dziedzic,PSL-TD,aktywny,23,"Interpelacje, którym nadano bieg:",88,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=074&Typ=INT&Czyb=T
074,Adam Dziedzic,PSL-TD,aktywny,23,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=074&Typ=INT&Czyb=N
074,Adam Dziedzic,PSL-TD,aktywny,23,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=074&Typ=ZAP&Czyb=T
074,Adam Dziedzic,PSL-TD,aktywny,23,Pytania w sprawach bieżących:,38,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=074&Typ=PYT&Czyb=T
074,Adam Dziedzic,PSL-TD,aktywny,23,Oświadczenia:,8,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=074&view=8
075,Jan Michał Dziedziczak,PiS,aktywny,36,"Interpelacje, którym nadano bieg:",47,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=075&Typ=INT&Czyb=T
075,Jan Michał Dziedziczak,PiS,aktywny,36,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=075&Typ=INT&Czyb=N
075,Jan Michał Dziedziczak,PiS,aktywny,36,"Zapytania, którym nadano bieg:",13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=075&Typ=ZAP&Czyb=T
075,Jan Michał Dziedziczak,PiS,aktywny,36,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=075&Typ=PYT&Czyb=T
075,Jan Michał Dziedziczak,PiS,aktywny,36,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=075&view=8
077,Magdalena Filiks,KO,aktywny,41,"Interpelacje, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=077&Typ=INT&Czyb=T
077,Magdalena Filiks,KO,aktywny,41,Pytania w sprawach bieżących:,4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=077&Typ=PYT&Czyb=T
078,Magdalena Filipek-Sobczak,PiS,aktywny,6,"Interpelacje, którym nadano bieg:",66,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=078&Typ=INT&Czyb=T
078,Magdalena Filipek-Sobczak,PiS,aktywny,6,"Zapytania, którym nadano bieg:",8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=078&Typ=ZAP&Czyb=T
078,Magdalena Filipek-Sobczak,PiS,aktywny,6,Pytania w sprawach bieżących:,4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=078&Typ=PYT&Czyb=T
078,Magdalena Filipek-Sobczak,PiS,aktywny,6,Oświadczenia:,54,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=078&view=8
079,Radosław Fogiel,PiS,aktywny,17,"Interpelacje, którym nadano bieg:",6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=079&Typ=INT&Czyb=T
079,Radosław Fogiel,PiS,aktywny,17,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=079&Typ=ZAP&Czyb=T
079,Radosław Fogiel,PiS,aktywny,17,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=079&Typ=PYT&Czyb=T
080,Bronisław Foltyn,Konfederacja,aktywny,27,"Interpelacje, którym nadano bieg:",47,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=080&Typ=INT&Czyb=T
080,Bronisław Foltyn,Konfederacja,aktywny,27,"Zapytania, którym nadano bieg:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=080&Typ=ZAP&Czyb=T
080,Bronisław Foltyn,Konfederacja,aktywny,27,Oświadczenia:,30,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=080&view=8
081,Roman Fritz,Konfederacja_KP,aktywny,30,"Interpelacje, którym nadano bieg:",25,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=081&Typ=INT&Czyb=T
081,Roman Fritz,Konfederacja_KP,aktywny,30,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=081&Typ=ZAP&Czyb=T
081,Roman Fritz,Konfederacja_KP,aktywny,30,Oświadczenia:,88,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=081&view=8
082,Joanna Frydrych,KO,aktywny,22,"Interpelacje, którym nadano bieg:",47,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=082&Typ=INT&Czyb=T
082,Joanna Frydrych,KO,aktywny,22,"Zapytania, którym nadano bieg:",18,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=082&Typ=ZAP&Czyb=T
082,Joanna Frydrych,KO,aktywny,22,Pytania w sprawach bieżących:,12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=082&Typ=PYT&Czyb=T
083,Konrad Frysztak,KO,aktywny,17,"Interpelacje, którym nadano bieg:",20,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=083&Typ=INT&Czyb=T
083,Konrad Frysztak,KO,aktywny,17,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=083&Typ=ZAP&Czyb=T
083,Konrad Frysztak,KO,aktywny,17,Pytania w sprawach bieżących:,14,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=083&Typ=PYT&Czyb=T
084,Patryk Gabriel,KO,aktywny,25,"Interpelacje, którym nadano bieg:",34,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=084&Typ=INT&Czyb=T
084,Patryk Gabriel,KO,aktywny,25,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=084&Typ=INT&Czyb=N
084,Patryk Gabriel,KO,aktywny,25,"Zapytania, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=084&Typ=ZAP&Czyb=T
084,Patryk Gabriel,KO,aktywny,25,Oświadczenia:,22,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=084&view=8
085,Krzysztof Gadowski,KO,aktywny,30,"Interpelacje, którym nadano bieg:",83,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=085&Typ=INT&Czyb=T
085,Krzysztof Gadowski,KO,aktywny,30,"Zapytania, którym nadano bieg:",6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=085&Typ=ZAP&Czyb=T
085,Krzysztof Gadowski,KO,aktywny,30,Pytania w sprawach bieżących:,18,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=085&Typ=PYT&Czyb=T
085,Krzysztof Gadowski,KO,aktywny,30,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=085&view=8
086,Aleksandra Gajewska,KO,aktywny,19,"Interpelacje, którym nadano bieg:",33,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=086&Typ=INT&Czyb=T
087,Kinga Gajewska,KO,aktywny,20,"Interpelacje, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=087&Typ=INT&Czyb=T
